symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,exit_time,holding_days,exit_reason,initial_notional,initial_risk_cash,entry_fee,exit_fees,price_pnl,funding_pnl,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only,fold_year
BNBUSDT,LONG,1d,2021-02-15 00:00:00+00:00,135.89,113.02089999999998,158.7591,181.6282,204.49729999999997,672,2021-02-19 00:00:00+00:00,4.0,TP1+TP2+TP3,0.020907942263339314,0.0035186240519135565,4.181588452667863e-05,5.764969276028963e-05,0.0079169041168055,-0.00043685568146067087,0.007380582858057861,0.35300378990424236,2.0975764245242483,True,True,True,True,2021
BTCUSDT,LONG,1d,2021-02-15 00:00:00+00:00,48655.21,42057.989,55252.431,61849.652,68446.87299999999,672,2021-02-22 00:00:00+00:00,7.0,TP1+STOP,0.025950228460878456,0.003518624051913556,5.1900456921756915e-05,5.3659768947713685e-05,0.000879656012978389,-0.0006794749668426974,9.462082026622105e-05,0.003646242282948209,0.026891426554866753,True,False,False,True,2021
BNBUSDT,LONG,1d,2021-02-22 00:00:00+00:00,294.945,229.6917,360.1983,425.4516,490.70489999999995,672,2021-02-22 00:00:00+00:00,0.0,STOP,0.016095123004635774,0.0035608669072484684,3.219024600927155e-05,2.506851219477461e-05,-0.0035608669072484684,-2.8834292245834776e-05,-0.0036469599576983494,-0.22658788980040345,-1.0241775535824242,False,False,False,True,2021
ETHUSDT,LONG,1d,2021-02-15 00:00:00+00:00,1804.0,1521.623,2086.377,2368.754,2651.1310000000003,672,2021-02-23 00:00:00+00:00,8.0,STOP,0.02247916009325142,0.003518624051913556,4.495832018650284e-05,3.792107208267573e-05,-0.003518624051913556,-0.0006617619756507254,-0.00426326541983346,-0.1896541241820399,-1.2116285675688885,False,False,False,True,2021
BTCUSDT,LONG,1d,2021-03-01 00:00:00+00:00,45162.64,36575.94499999999,53749.33500000001,62336.030000000006,70922.725,672,2021-03-29 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.01849857108032087,0.0035171014759663283,3.699714216064174e-05,4.529382643519372e-05,0.00414834213727599,-0.0005077358750474076,0.0035583152936327473,0.19235622460689142,1.0117181201475274,True,False,False,True,2021
ETHUSDT,LONG,1d,2021-03-01 00:00:00+00:00,1419.96,1081.32,1758.6000000000001,2097.2400000000002,2435.88,672,2021-03-29 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.0147476476843053,0.0035171014759663288,2.9495295368610604e-05,3.543445463368255e-05,0.0029695796325359737,-0.0005572358399152265,0.002347414042618454,0.15917209936582713,0.6674285796583388,True,False,False,True,2021
BNBUSDT,LONG,1d,2021-03-01 00:00:00+00:00,210.196,116.2027,304.1893,398.1826,492.17590000000007,672,2021-03-29 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.007865248500076265,0.003517101475966329,1.573049700015253e-05,2.077769718995544e-05,0.0025236000949014547,-0.00031527606720728886,0.0021718158335040576,0.2761280630208948,0.6175016127185662,True,False,False,True,2021
BNBUSDT,LONG,1d,2021-03-29 00:00:00+00:00,268.788,217.72590000000002,319.8501,370.9122,421.97429999999997,672,2021-04-08 00:00:00+00:00,10.0,TP1+TP2+TP3,0.018662641896060813,0.0035453728840604735,3.7325283792121624e-05,5.3279461770393756e-05,0.007977088989136065,-0.0003668825837117281,0.007519601659861822,0.40292267845792024,2.1209621401655534,True,True,True,True,2021
ETHUSDT,LONG,1d,2021-03-29 00:00:00+00:00,1688.31,1464.437,1912.183,2136.056,2359.929,672,2021-04-14 00:00:00+00:00,16.0,TP1+TP2+TP3,0.026736982547641456,0.003545372884060473,5.347396509528291e-05,6.942814307355504e-05,0.007977088989136063,-0.0008430681785193766,0.0070111187024478475,0.2622255031941261,1.9775405667395125,True,True,True,True,2021
BNBUSDT,LONG,1d,2021-04-12 00:00:00+00:00,526.188,452.92379999999997,599.4522,672.7164,745.9806,672,2021-04-14 00:00:00+00:00,2.0,TP1+STOP,0.02591943807813145,0.0036089133451234893,5.18388761562629e-05,5.364333282882465e-05,0.0009022283362808717,-0.0003947407505455802,0.00040200537675020393,0.015509802933937092,0.1113923606099908,True,False,False,True,2021
BTCUSDT,LONG,1d,2021-03-29 00:00:00+00:00,55804.16,48353.809,63254.511000000006,70704.86200000001,78155.213,672,2021-04-18 00:00:00+00:00,20.0,TP1+STOP,0.026555333524792595,0.003545372884060473,5.311066704958519e-05,5.4883353491615424e-05,0.0008863432210151183,-0.0011709707800446358,-0.00039262157957071814,-0.014785036655787384,-0.11074197056560475,True,False,False,True,2021
SOLUSDT,LONG,1d,2021-04-05 00:00:00+00:00,23.7908,20.24069,27.34091,30.891019999999997,34.44113,672,2021-04-18 00:00:00+00:00,13.0,TP1+STOP,0.02401161725738925,0.003583060785750381,4.8023234514778505e-05,4.98147649076537e-05,0.0008957651964375952,-0.0006174328221550504,0.00018049437486011258,0.007516960349872638,0.05037435467964371,True,False,False,True,2021
BNBUSDT,LONG,1d,2021-04-19 00:00:00+00:00,482.126,373.6501,590.6019,699.0777999999999,807.5536999999999,672,2021-04-22 00:00:00+00:00,3.0,TP1+STOP,0.01598656096526455,0.003596894978930695,3.1973121930529096e-05,3.3771569419994445e-05,0.0008992237447326743,-5.341270890124258e-05,0.0007800663444809081,0.04879513149675087,0.21687214918707765,True,False,False,True,2021
BTCUSDT,LONG,1d,2021-04-19 00:00:00+00:00,56140.05,50219.079000000005,62061.021,67981.992,73902.963,672,2021-04-23 00:00:00+00:00,4.0,STOP,0.03410418054098192,0.003596894978930695,6.820836108196383e-05,6.101457112410245e-05,-0.003596894978930695,-6.064874621523833e-05,-0.0037867666573519997,-0.11103526304646323,-1.0527876625627115,False,False,False,True,2021
