symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,initial_notional,initial_risk_cash,exit_time,holding_days,exit_reason,entry_fee,exit_fees,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only,test_year,selected_candidate
BTCUSDT,LONG,1d,2024-11-04 00:00:00+00:00,68775.99,64707.69900000001,72844.281,76912.57200000001,80980.86300000001,672,0.0871166873587504,0.005153194234374784,2024-11-10 00:00:00+00:00,6.0,TP1+TP2+TP3,0.0001742333747175008,0.0001974227487721874,0.0112230309038536,0.12882756730219388,2.1778784950486627,True,True,True,True,2024,TOP1
SOLUSDT,LONG,1d,2024-11-11 00:00:00+00:00,210.07,188.637,231.503,252.936,274.369,672,0.05105769716441814,0.005209309388894052,2024-11-25 00:00:00+00:00,14.0,TP1+TP2+STOP,0.00010211539432883627,0.00011513866780107141,0.006294382673987656,0.12327979959061257,1.2082950356926232,True,True,False,True,2024,TOP1
BNBUSDT,LONG,1d,2024-11-25 00:00:00+00:00,659.65,592.879,726.4209999999999,793.1919999999999,859.963,672,0.05217641926335843,0.00528139421001092,2024-12-02 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00010435283852671686,0.00010377542950583834,-0.0004968327784718189,-0.009522170848177124,-0.09407227688667301,False,False,False,True,2024,TOP1
SOLUSDT,LONG,1d,2024-12-02 00:00:00+00:00,236.79,204.718,268.86199999999997,300.93399999999997,333.006,672,0.0388630051812688,0.005263796199897179,2024-12-09 00:00:00+00:00,7.0,STOP,7.772601036253759e-05,6.719841796274325e-05,-0.005408720628222459,-0.13917401917310696,-1.0275323023197804,False,False,False,True,2024,TOP1
ETHUSDT,LONG,1d,2024-12-09 00:00:00+00:00,4004.15,3614.9880000000003,4393.312,4782.474,5171.6359999999995,672,0.0542669029194859,0.005274182154502944,2024-12-09 00:00:00+00:00,0.0,STOP,0.0001085338058389718,9.798544152996593e-05,-0.00548070140187188,-0.1009952863903699,-1.0391566391374283,False,False,False,True,2024,TOP1
BTCUSDT,LONG,1d,2024-11-18 00:00:00+00:00,89855.98,82571.046,97140.91399999999,104425.848,111710.78199999999,672,0.06463451938353955,0.005240143258476574,2024-12-16 00:00:00+00:00,28.0,TP1+TP2+MAX_HOLD,0.0001292690387670791,0.0001476369761847796,0.008907062693898399,0.13780658971166973,1.6997746539639222,True,True,False,True,2024,TOP1
BTCUSDT,LONG,1d,2024-12-16 00:00:00+00:00,104463.99,96239.906,112688.07400000001,120912.158,129136.242,672,0.06641201549625692,0.005228385341690651,2024-12-19 00:00:00+00:00,3.0,STOP,0.00013282403099251384,0.00012236726030913256,-0.005483576632992291,-0.08256904405049044,-1.0488088146959575,False,False,False,True,2024,TOP1
BTCUSDT,LONG,1d,2024-12-23 00:00:00+00:00,95186.28,85819.128,104553.432,113920.584,123287.73599999999,672,0.052850721839264966,0.0052009674585256896,2024-12-31 00:00:00+00:00,8.0,END_OF_DATA,0.00010570144367852993,0.00010391327714101358,-0.0011036979895777247,-0.020883309653450036,-0.2122101317454865,False,False,False,True,2024,TOP1
SOLUSDT,LONG,1d,2024-12-30 00:00:00+00:00,189.94,160.29,219.59,249.24,278.89,672,0.033288626892040096,0.005196418802511262,2024-12-31 00:00:00+00:00,1.0,END_OF_DATA,6.65772537840802e-05,6.6356427892304e-05,-0.00024334662756447594,-0.007310203222069951,-0.04682967959527711,False,False,False,True,2024,TOP1
BTCUSDT,LONG,1d,2025-01-06 00:00:00+00:00,98363.61,91090.456,105636.764,112909.918,120183.072,672,0.06762101421199117,0.005000000000000001,2025-01-13 00:00:00+00:00,7.0,STOP,0.00013524202842398234,0.00012524202842398237,-0.005260484056847956,-0.07779362847703518,-1.052096811369591,False,False,False,True,2025,TOP1
BTCUSDT,LONG,1d,2025-01-20 00:00:00+00:00,101331.57,93823.29400000001,108839.846,116348.12200000002,123856.39800000002,672,0.06704247913464706,0.004967587466247401,2025-01-21 00:00:00+00:00,1.0,TP1+STOP,0.00013408495826929413,0.00013656875200241785,0.0009712431562901399,0.014486981520171867,0.19551606547228717,True,False,False,True,2025,TOP1
BNBUSDT,LONG,1d,2025-01-13 00:00:00+00:00,693.35,646.277,740.423,787.4960000000001,834.5690000000002,672,0.07344296329604805,0.004986198328744311,2025-01-27 00:00:00+00:00,14.0,STOP,0.0001468859265920961,0.00013691352993460746,-0.005269997785271029,-0.07175633374197751,-1.0569170012533753,False,False,False,True,2025,TOP1
BTCUSDT,LONG,1d,2025-01-27 00:00:00+00:00,102620.01,93697.204,111542.81599999999,120465.622,129388.428,672,0.057090932607628944,0.004964054437501488,2025-02-03 00:00:00+00:00,7.0,STOP,0.00011418186521525789,0.00010425375634025492,-0.005182490059056999,-0.09077606236834312,-1.0440034702088108,False,False,False,True,2025,TOP1
SOLUSDT,LONG,1d,2025-02-03 00:00:00+00:00,203.52,155.382,251.65800000000002,299.796,347.93399999999997,672,0.020876881498301136,0.004937948710520932,2025-02-10 00:00:00+00:00,7.0,EARLY_RISK_OFF,4.175376299660227e-05,4.1128030994147295e-05,-0.0003957477952182372,-0.018956269654088007,-0.08014416884789545,False,False,False,True,2025,TOP1
BTCUSDT,LONG,1d,2025-02-10 00:00:00+00:00,96462.75,88081.834,104843.666,113224.58200000001,121605.49800000002,672,0.056677902143919066,0.00492431261729948,2025-02-25 00:00:00+00:00,15.0,STOP,0.00011335580428783814,0.00010350717905323916,-0.005141175600640561,-0.09070864316018362,-1.0440392396248819,False,False,False,True,2025,TOP1
BNBUSDT,LONG,1d,2025-02-17 00:00:00+00:00,673.1,592.017,754.183,835.2660000000001,916.349,672,0.040865432186243125,0.0049227333798204575,2025-02-25 00:00:00+00:00,8.0,STOP,8.173086437248626e-05,7.188539761284534e-05,-0.005076349641805791,-0.1242211172188382,-1.0312054808036213,False,False,False,True,2025,TOP1
BTCUSDT,LONG,1d,2025-05-12 00:00:00+00:00,104118.0,98793.881,109442.119,114766.238,120090.357,672,0.09530035666408311,0.004873224991087248,2025-05-30 00:00:00+00:00,18.0,TP1+STOP,0.00019060071332816623,0.00019303732582370982,0.0008346682086199308,0.008758290502122552,0.17127635398457378,True,False,False,True,2025,TOP1
BNBUSDT,LONG,1d,2025-05-26 00:00:00+00:00,669.45,622.553,716.3470000000001,763.2440000000001,810.1410000000001,672,0.06987398911325152,0.004894884558136021,2025-06-02 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00013974797822650304,0.00013793602445698173,-0.0011836608874441427,-0.016939935768167883,-0.24181589440689125,False,False,False,True,2025,TOP1
BTCUSDT,LONG,1d,2025-06-02 00:00:00+00:00,105642.93,99846.68599999999,111439.174,117235.41799999999,123031.66199999998,672,0.0887880882105692,0.0048714800276931265,2025-06-16 00:00:00+00:00,14.0,EARLY_RISK_OFF,0.0001775761764211384,0.00017749396315056026,-0.0003961767748607689,-0.004462048714476191,-0.08132575164192496,False,False,False,True,2025,TOP1
BTCUSDT,LONG,1d,2025-06-23 00:00:00+00:00,100963.87,94847.25899999999,107080.481,113197.092,119313.70300000001,672,0.08037841192150924,0.0048694991438188225,2025-07-13 00:00:00+00:00,20.0,TP1+TP2+TP3,0.00016075682384301848,0.00018266956999020317,0.010612946679759124,0.13203727749837643,2.1794739800356755,True,True,True,True,2025,TOP1
BNBUSDT,LONG,1d,2025-07-28 00:00:00+00:00,844.0,787.948,900.052,956.104,1012.156,672,0.07425876142478668,0.004931696795476475,2025-07-30 00:00:00+00:00,2.0,STOP,0.00014851752284957337,0.00013865412925862043,-0.005218868447584669,-0.07027949763033178,-1.0582297866267039,False,False,False,True,2025,TOP1
BTCUSDT,LONG,1d,2025-07-14 00:00:00+00:00,119086.65,114437.12999999999,123736.17,128385.68999999999,133035.21,672,0.12608003440115473,0.004922563877217618,2025-08-01 00:00:00+00:00,18.0,STOP,0.00025216006880230947,0.00024231494104787419,-0.005417038887067818,-0.042965080972552507,-1.1004507045888643,False,False,False,True,2025,TOP1
ETHUSDT,LONG,1d,2025-07-21 00:00:00+00:00,3756.69,3450.423,4062.9570000000003,4369.224,4675.491000000001,672,0.06024673236063478,0.004911660525594219,2025-08-01 00:00:00+00:00,11.0,STOP,0.00012049346472126956,0.00011067014367008112,-0.0051428241339855785,-0.08536270653154793,-1.0470642478621612,False,False,False,True,2025,TOP1
ETHUSDT,LONG,1d,2025-08-04 00:00:00+00:00,3496.75,3105.59,3887.91,4279.07,4670.23,672,0.043299682588572225,0.004843670219874428,2025-08-13 00:00:00+00:00,9.0,TP1+TP2+TP3,8.659936517714445e-05,0.00010839588116657938,0.010703262748373736,0.24719032816186443,2.2097422538091824,True,True,True,True,2025,TOP1
ETHUSDT,LONG,1d,2025-08-18 00:00:00+00:00,4472.34,4026.51,4918.17,5364.0,5809.83,672,0.04929241812915116,0.004913767462786697,2025-08-25 00:00:00+00:00,7.0,TP1+STOP,9.858483625830231e-05,0.00010104171998969567,0.0010288153094486726,0.020871674559626425,0.20937403270304747,True,False,False,True,2025,TOP1
BNBUSDT,LONG,1d,2025-08-11 00:00:00+00:00,807.22,738.662,875.778,944.336,1012.894,672,0.057511211144224104,0.0048844845440223425,2025-09-08 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.00011502242228844821,0.00012524793586376053,0.00487248642950394,0.0847223755605656,0.9975436272936751,True,False,False,True,2025,TOP1
BNBUSDT,LONG,1d,2025-09-08 00:00:00+00:00,880.05,823.288,936.8119999999999,993.574,1050.3359999999998,672,0.07631686347912466,0.004922331463896449,2025-09-21 00:00:00+00:00,13.0,TP1+TP2+TP3,0.00015263372695824932,0.00017478421854578334,0.010747827848262982,0.1408316243395261,2.1834831577463802,True,True,True,True,2025,TOP1
SOLUSDT,LONG,1d,2025-08-25 00:00:00+00:00,205.99,181.829,230.151,254.312,278.473,672,0.04211118433368606,0.00493930930960818,2025-09-22 00:00:00+00:00,28.0,TP1+MAX_HOLD,8.422236866737212e-05,9.594364547383874e-05,0.005680472389092095,0.13489224962376817,1.150053991970531,True,False,False,True,2025,TOP1
BNBUSDT,LONG,1d,2025-09-22 00:00:00+00:00,1047.8,994.512,1101.088,1154.376,1207.664,672,0.09850115330666165,0.005009476481585596,2025-09-22 00:00:00+00:00,0.0,STOP,0.0001970023066133233,0.0001869833536501521,-0.005393462141849079,-0.054755319717503435,-1.0766518540759662,False,False,False,True,2025,TOP1
ETHUSDT,LONG,1d,2025-09-01 00:00:00+00:00,4391.83,3853.2159999999994,4930.444,5469.058000000001,6007.6720000000005,672,0.04007886041868416,0.004915271157023193,2025-09-25 00:00:00+00:00,24.0,STOP,8.015772083736832e-05,7.032717852332192e-05,-0.00506575605638389,-0.12639471291010837,-1.030615787929762,False,False,False,True,2025,TOP1
BTCUSDT,LONG,1d,2025-09-15 00:00:00+00:00,115268.01,110464.81599999999,120071.204,124874.39799999999,129677.59199999999,672,0.11969839205070358,0.00498780709849669,2025-09-25 00:00:00+00:00,10.0,STOP,0.00023939678410140716,0.00022942116990441375,-0.005456625052502532,-0.045586452407741083,-1.0939927997911432,False,False,False,True,2025,TOP1
ETHUSDT,LONG,1d,2025-09-29 00:00:00+00:00,4142.16,3810.156,4474.164,4806.168,5138.172,672,0.061498548952114034,0.004929255327244158,2025-10-10 00:00:00+00:00,11.0,TP1+STOP,0.00012299709790422806,0.00012546172556785016,0.0009838550083389652,0.015998019873689148,0.19959505909567432,True,False,False,True,2025,TOP1
BNBUSDT,LONG,1d,2025-10-06 00:00:00+00:00,1167.38,1065.2800000000002,1269.48,1371.5800000000002,1473.68,672,0.05665801973541488,0.004955356280719092,2025-10-10 00:00:00+00:00,4.0,TP1+STOP,0.00011331603947082976,0.00011579371761118931,0.0010097293130977587,0.017821472014254203,0.20376523016650433,True,False,False,True,2025,TOP1
ETHUSDT,LONG,1d,2026-08-24 00:00:00+00:00,2463.42,2300.328,2626.512,2789.6040000000003,2952.696,672,0.07552240453241112,0.005,2026-08-31 00:00:00+00:00,7.0,END_OF_DATA,0.00015104480906482224,0.0001513041718784489,-0.00017266757412994353,-0.0022863092773461905,-0.0345335148259887,False,False,False,True,2026,TOP1
SOLUSDT,LONG,1d,2026-08-31 00:00:00+00:00,101.75,91.24600000000001,112.25399999999999,122.758,133.262,672,0.048357523455874865,0.004992112298579942,2026-08-31 00:00:00+00:00,0.0,END_OF_DATA,9.671504691174974e-05,9.796022343710003e-05,0.0004279129923262928,0.008848943488943425,0.08571782178217768,False,False,False,True,2026,TOP1
