symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,exit_time,holding_days,exit_reason,initial_notional,initial_risk_cash,entry_fee,exit_fees,price_pnl,funding_pnl,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only,fold_year
BNBUSDT,LONG,1d,2024-11-10 00:00:00+00:00,625.07,583.575,666.565,708.0600000000001,791.0500000000002,2160,2024-11-13 00:00:00+00:00,3.0,TP1+STOP,0.053468957716752086,0.0035495134952191402,0.00010693791543350417,0.00010835772083159184,0.0007099026990438281,-0.00015842065932720952,0.0003361864034515226,0.006287506205608974,0.09471337520038563,True,False,False,True,2024
SOLUSDT,LONG,1d,2024-11-07 00:00:00+00:00,186.6,166.1597,207.0403,227.48059999999998,268.3612,2160,2024-12-09 00:00:00+00:00,32.0,TP1+TP2+STOP,0.03223020464474663,0.0035305201071812154,6.446040928949326e-05,7.363976156816441e-05,0.004589676139335579,-0.00048543628908318876,0.003966139679394732,0.12305660864121115,1.1233867982588315,True,True,False,True,2024
ETHUSDT,LONG,1d,2024-11-28 00:00:00+00:00,3655.89,3254.577,4057.2029999999995,4458.516,5261.142,2160,2024-12-09 00:00:00+00:00,11.0,TP1+STOP,0.032539693786384265,0.0035719351874633036,6.507938757276853e-05,6.650816164775385e-05,0.0007143870374926608,-0.00024010511468702104,0.00034269437358511737,0.010531579548192078,0.09594081516033612,True,False,False,True,2024
BNBUSDT,LONG,1d,2024-12-04 00:00:00+00:00,735.66,660.8389999999999,810.481,885.3020000000001,1034.9440000000002,2160,2024-12-09 00:00:00+00:00,5.0,STOP,0.035076454391747176,0.0035674841557851674,7.015290878349436e-05,6.301794047192401e-05,-0.0035674841557851674,-0.0001672086655633775,-0.0038678636706039634,-0.11026951662235275,-1.0841992568717338,False,False,False,True,2024
SOLUSDT,LONG,1d,2025-01-19 00:00:00+00:00,261.91,232.39900000000003,291.42100000000005,320.932,379.954,2160,2025-01-20 00:00:00+00:00,1.0,TP1+STOP_GAP,0.031062485175019493,0.0035,6.212497035003898e-05,6.173743349937313e-05,-0.0001937684253329276,-7.4629496052319485e-06,-0.0003250937787875717,-0.010465800690313495,-0.09288393679644905,True,False,False,True,2025
SOLUSDT,LONG,1d,2025-05-09 00:00:00+00:00,164.41,149.71699999999998,179.103,193.796,223.18200000000002,2160,2025-05-17 00:00:00+00:00,8.0,TP1+STOP,0.039318587643555794,0.003513825243274532,7.86371752871116e-05,8.004270538442141e-05,0.0007027650486549064,-6.049941488423009e-05,0.00048358575309914335,0.012299163883583741,0.13762373471040637,True,False,False,True,2025
ETHUSDT,LONG,1d,2025-05-09 00:00:00+00:00,2206.53,2014.8410000000001,2398.219,2589.9080000000004,2973.286,2160,2025-05-18 00:00:00+00:00,9.0,TP1+TP2+STOP,0.04044760426546412,0.003513825243274533,8.089520853092825e-05,9.003115416344204e-05,0.00456797281625689,-5.9491085676158276e-05,0.004337555367886362,0.1072388698084141,1.23442546728482,True,True,False,True,2025
BTCUSDT,LONG,1d,2025-05-02 00:00:00+00:00,96423.2,91319.45,101526.95,106630.7,116838.20000000001,2160,2025-06-05 00:00:00+00:00,34.0,TP1+TP2+STOP,0.06610266705097667,0.0034988621717742434,0.00013220533410195334,0.0001413023757485664,0.004548520823306516,-0.00021413193285954826,0.004060881180596448,0.06143294002743946,1.1606290791778202,True,True,False,True,2025
ETHUSDT,LONG,1d,2025-06-11 00:00:00+00:00,2815.74,2549.9049999999997,3081.575,3347.41,3879.08,2160,2025-06-13 00:00:00+00:00,2.0,STOP,0.03738943066456903,0.003529949249829782,7.477886132913807e-05,6.771896282947849e-05,-0.003529949249829782,-1.8408411862568238e-05,-0.0036908554858509665,-0.09871387234971979,-1.0455831584629562,False,False,False,True,2025
BTCUSDT,LONG,1d,2025-07-11 00:00:00+00:00,115979.2,110452.88,121505.51999999999,127031.84,138084.47999999998,2160,2025-07-15 00:00:00+00:00,4.0,TP1+STOP,0.07381086715986095,0.003517031255629304,0.0001476217343197219,0.0001490285468219736,0.0007034062511258608,-0.0001069464641934387,0.00029980950579072663,0.004061861312933686,0.08524505015724734,True,False,False,True,2025
